oe_game_id,gol_game_id,gol_game_url,competition_id,season,split_or_tournament,event_date,team_1_id,team_2_id,game_number,match_method,match_confidence,direct_evidence,secondary_evidence,ambiguity_status,provenance
ESPORTSTMNT01_2702196,35906,https://gol.gg/game/stats/35906/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-15,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:0dbb780176ecad18f17292d1f5653af,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-35906-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2882
ESPORTSTMNT01_2702203,35907,https://gol.gg/game/stats/35907/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-15,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:f7f7324c151aa6ed770b244ce08e027,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-35907-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2894
ESPORTSTMNT01_2702518,35908,https://gol.gg/game/stats/35908/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-16,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-35908-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3134
ESPORTSTMNT01_2705832,36414,https://gol.gg/game/stats/36414/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-22,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,2,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36414-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6374
ESPORTSTMNT01_2705845,36416,https://gol.gg/game/stats/36416/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-22,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:2e66da41dc460dd378e3bcc57042d31,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36416-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6386
ESPORTSTMNT01_2705859,36417,https://gol.gg/game/stats/36417/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-22,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:8eb884e168f28402ce685bedebb5250,2,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36417-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6398
ESPORTSTMNT01_2706264,36420,https://gol.gg/game/stats/36420/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-23,oe:team:87ee02298073abc2d55060f097d4041,oe:team:f7f7324c151aa6ed770b244ce08e027,2,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36420-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6722
ESPORTSTMNT01_2706274,36422,https://gol.gg/game/stats/36422/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-23,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36422-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6734
ESPORTSTMNT01_2706287,36423,https://gol.gg/game/stats/36423/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-23,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:fc8e90107dabb9a35c490b0d86adea0,2,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36423-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6746
ESPORTSTMNT01_2706306,36424,https://gol.gg/game/stats/36424/page-fullstats/,LCS,2022,LCS Lock In 2022,2022-01-23,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,3,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-36424-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6758
ESPORTSTMNT01_2731362,37836,https://gol.gg/game/stats/37836/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-25,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:0dbb780176ecad18f17292d1f5653af,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37836-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31130
ESPORTSTMNT01_2731398,37837,https://gol.gg/game/stats/37837/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-25,oe:team:87ee02298073abc2d55060f097d4041,oe:team:8eb884e168f28402ce685bedebb5250,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37837-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31178
ESPORTSTMNT01_2731417,37838,https://gol.gg/game/stats/37838/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-25,oe:team:a22510a4756fa424cb0771b13261139,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37838-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31226
ESPORTSTMNT01_2731436,37839,https://gol.gg/game/stats/37839/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-25,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:c334c629fea759876e9e04afbe4aee7,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37839-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31334
ESPORTSTMNT01_2731814,37841,https://gol.gg/game/stats/37841/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-26,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:8eb884e168f28402ce685bedebb5250,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37841-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32054
ESPORTSTMNT01_2731850,37842,https://gol.gg/game/stats/37842/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-26,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:a22510a4756fa424cb0771b13261139,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37842-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32066
ESPORTSTMNT01_2731891,37843,https://gol.gg/game/stats/37843/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-26,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37843-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32090
ESPORTSTMNT01_2731908,37840,https://gol.gg/game/stats/37840/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-26,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:2e66da41dc460dd378e3bcc57042d31,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37840-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32102
ESPORTSTMNT01_2731918,37844,https://gol.gg/game/stats/37844/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-26,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:c334c629fea759876e9e04afbe4aee7,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37844-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32114
ESPORTSTMNT01_2731935,37845,https://gol.gg/game/stats/37845/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-26,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:87ee02298073abc2d55060f097d4041,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37845-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32126
ESPORTSTMNT01_2732412,37848,https://gol.gg/game/stats/37848/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-27,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:a22510a4756fa424cb0771b13261139,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37848-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32726
ESPORTSTMNT01_2732459,37847,https://gol.gg/game/stats/37847/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-27,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:f7f7324c151aa6ed770b244ce08e027,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37847-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32786
ESPORTSTMNT01_2742510,37846,https://gol.gg/game/stats/37846/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-27,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:2e66da41dc460dd378e3bcc57042d31,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37846-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32822
ESPORTSTMNT01_2742551,37849,https://gol.gg/game/stats/37849/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-27,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:87ee02298073abc2d55060f097d4041,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37849-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32846
ESPORTSTMNT01_2742596,37850,https://gol.gg/game/stats/37850/page-fullstats/,LCS,2022,LCS Spring 2022,2022-02-27,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-37850-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32894
ESPORTSTMNT01_2771326,38197,https://gol.gg/game/stats/38197/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-06,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:8eb884e168f28402ce685bedebb5250,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38197-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=38534
ESPORTSTMNT01_2771382,38198,https://gol.gg/game/stats/38198/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-06,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38198-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=38582
ESPORTSTMNT01_2780732,38192,https://gol.gg/game/stats/38192/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-05,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:c334c629fea759876e9e04afbe4aee7,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38192-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=37838
ESPORTSTMNT01_2780787,38193,https://gol.gg/game/stats/38193/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-05,oe:team:a22510a4756fa424cb0771b13261139,oe:team:2e66da41dc460dd378e3bcc57042d31,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38193-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=37862
ESPORTSTMNT01_2780809,38194,https://gol.gg/game/stats/38194/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-05,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38194-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=37886
ESPORTSTMNT01_2780834,38195,https://gol.gg/game/stats/38195/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-05,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:87ee02298073abc2d55060f097d4041,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38195-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=37898
ESPORTSTMNT01_2780840,38196,https://gol.gg/game/stats/38196/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-05,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:0dbb780176ecad18f17292d1f5653af,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38196-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=37910
ESPORTSTMNT01_2781375,38199,https://gol.gg/game/stats/38199/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-06,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:fc8e90107dabb9a35c490b0d86adea0,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38199-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=38606
ESPORTSTMNT01_2781403,38200,https://gol.gg/game/stats/38200/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-06,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:0dbb780176ecad18f17292d1f5653af,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38200-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=38630
ESPORTSTMNT01_2781427,38201,https://gol.gg/game/stats/38201/page-fullstats/,LCS,2022,LCS Spring 2022,2022-03-06,oe:team:87ee02298073abc2d55060f097d4041,oe:team:a22510a4756fa424cb0771b13261139,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-38201-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=38642
ESPORTSTMNT01_2860374,39366,https://gol.gg/game/stats/39366/page-fullstats/,LCS,2022,LCS Spring Playoffs 2022,2022-04-02,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,1,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-39366-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=58046
ESPORTSTMNT01_2860394,39367,https://gol.gg/game/stats/39367/page-fullstats/,LCS,2022,LCS Spring Playoffs 2022,2022-04-02,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,2,SEASON_TEAM_PAIR_GAME_NUMBER_NORTH_AMERICA_EVENT_DATE_THEN_BOUNDED_RESCHEDULE_FALLBACK,EXACT,Gol tournament/date/team pair/game number and OE season/team pair/game number/date,Ten player identities validated uniquely within the crosswalked game; normalized role retained from OE,EXACT_STRUCTURAL_MATCH,data/raw/gol_gg/player_model_v2_stage_3d/acquisition/games/game-39367-fullstats.html + data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=58070
