fixture_id,season,competition_id,split_id,stage_id,prediction_period_id,period_label,period_sequence,prediction_lock_utc,period_end_utc,scheduled_start_utc,team_a_source,team_b_source,team_a_id,team_b_id,best_of,source_type,source_name,source_url,provenance_class,fixed_before_prediction,schedule_change_flag,period_mapping_method,validation_status,notes
fixture:cbc5bcaf06b6b4df21db,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:06566a2ea584fecf6c15,LCS:2024:spring:regular:event-group-04,4,2024-02-10T21:07:54Z,2024-02-11T23:41:19Z,2024-02-11T23:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d1ffdf6d4a0fb09a8c16,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:06566a2ea584fecf6c15,LCS:2024:spring:regular:event-group-04,4,2024-02-10T21:07:54Z,2024-02-11T23:41:19Z,2024-02-12T00:00:00Z,Immortals,FlyQuest,team:immortals,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:7d0797a87e67ad862429,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-02T21:00:00Z,Immortals,Shopify Rebellion,team:immortals,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:30a836b8fd85492648ac,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-02T22:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:696cf68f630d41e6692a,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-02T23:00:00Z,Team Liquid,NRG,team:team_liquid,team:nrg,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d9cec3f161be584f2cae,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-03T00:00:00Z,Dignitas,100 Thieves,team:dignitas,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:6e4ba601cb8ea04abe5a,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-03T21:00:00Z,NRG,Immortals,team:nrg,team:immortals,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:fa807c907b9f71e55914,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-03T22:00:00Z,100 Thieves,FlyQuest,team:100_thieves,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:c3ecac0b476fbfb299ac,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-03T23:00:00Z,Dignitas,Shopify Rebellion,team:dignitas,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:ecf03d6744da69123ed0,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:789a06731adc1e0c8798,LCS:2024:spring:regular:event-group-05,5,2024-03-02T21:07:29Z,2024-03-04T00:06:51Z,2024-03-04T00:00:00Z,Team Liquid,Cloud9,team:team_liquid,team:cloud9,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:e9a40344a2ab5da5e657,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-08T21:00:00Z,Dignitas,Cloud9,team:dignitas,team:cloud9,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:35dc635d93e379f63e17,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-08T22:00:00Z,Team Liquid,FlyQuest,team:team_liquid,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:c910dd812d673806b1c3,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-08T23:00:00Z,Immortals,100 Thieves,team:immortals,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:e3af86867345a1eeb2d2,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-09T00:00:00Z,NRG,Shopify Rebellion,team:nrg,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:0c6031979775be9f092d,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-09T21:00:00Z,Immortals,Cloud9,team:immortals,team:cloud9,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:2300777e2caa2b309fe6,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-09T22:00:00Z,NRG,FlyQuest,team:nrg,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:32effec5a44995237a57,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-09T23:00:00Z,Team Liquid,Dignitas,team:team_liquid,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:9b3e44b6ffdb1d3cf3ea,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-10T00:00:00Z,100 Thieves,Shopify Rebellion,team:100_thieves,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:a3794781f04f07e939eb,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-10T20:00:00Z,Team Liquid,Immortals,team:team_liquid,team:immortals,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:8a4adccc33093a7d97c7,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-10T21:00:00Z,NRG,100 Thieves,team:nrg,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:fc46aa412a4aeefd30ec,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-10T22:00:00Z,Cloud9,Shopify Rebellion,team:cloud9,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:c294e6b19dc95c26765b,2024,LCS,LCS:2024:spring,LCS:2024:spring:regular,period:a0f9da327c11cf3cc717,LCS:2024:spring:regular:event-group-06,6,2024-03-08T21:07:46Z,2024-03-10T23:49:34Z,2024-03-10T23:00:00Z,FlyQuest,Dignitas,team:flyquest,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:4804ed218bfc8b0e6a94,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:448a8f91622619afdbe7,LCS:2024:spring:playoffs:event-group-01,1,2024-03-14T20:08:02Z,2024-03-17T21:43:44Z,2024-03-14T20:00:00Z,100 Thieves,Cloud9,team:100_thieves,team:cloud9,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:44800e4b0462cb0fa6ba,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:448a8f91622619afdbe7,LCS:2024:spring:playoffs:event-group-01,1,2024-03-14T20:08:02Z,2024-03-17T21:43:44Z,2024-03-15T20:00:00Z,FlyQuest,Team Liquid,team:flyquest,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:76c338afae77b5426e3b,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:448a8f91622619afdbe7,LCS:2024:spring:playoffs:event-group-01,1,2024-03-14T20:08:02Z,2024-03-17T21:43:44Z,2024-03-16T20:00:00Z,100 Thieves,NRG,team:100_thieves,team:nrg,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d7e5b33c44f4c6cf9b2c,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:448a8f91622619afdbe7,LCS:2024:spring:playoffs:event-group-01,1,2024-03-14T20:08:02Z,2024-03-17T21:43:44Z,2024-03-17T20:00:00Z,Team Liquid,Dignitas,team:team_liquid,team:dignitas,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:79441b6922a3dbcfe565,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:18a8b98d7b5d7f0b7105,LCS:2024:spring:playoffs:event-group-02,2,2024-03-22T20:08:04Z,2024-03-23T21:55:31Z,2024-03-22T20:00:00Z,100 Thieves,Team Liquid,team:100_thieves,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:8745d047b6f61aa5720f,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:18a8b98d7b5d7f0b7105,LCS:2024:spring:playoffs:event-group-02,2,2024-03-22T20:08:04Z,2024-03-23T21:55:31Z,2024-03-23T20:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:c3f1ed90302a05e6368c,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:0c3bfca85acd014e625d,LCS:2024:spring:playoffs:event-group-03,3,2024-03-30T20:22:30Z,2024-03-31T22:47:00Z,2024-03-30T20:00:00Z,Cloud9,Team Liquid,team:cloud9,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:94dcea61ef71ec58648d,2024,LCS,LCS:2024:spring,LCS:2024:spring:playoffs,period:0c3bfca85acd014e625d,LCS:2024:spring:playoffs:event-group-03,3,2024-03-30T20:22:30Z,2024-03-31T22:47:00Z,2024-03-31T20:00:00Z,FlyQuest,Team Liquid,team:flyquest,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Spring Playoffs Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Spring_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:2452a2d4f8e4dd17509f,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:697d8a8453920f1ff1c8,LCS:2024:summer:regular:event-group-01,1,2024-06-15T20:11:50Z,2024-06-16T22:33:45Z,2024-06-15T20:00:00Z,Team Liquid,FlyQuest,team:team_liquid,team:flyquest,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:5a75332ad23e8e7b3f13,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:697d8a8453920f1ff1c8,LCS:2024:summer:regular:event-group-01,1,2024-06-15T20:11:50Z,2024-06-16T22:33:45Z,2024-06-15T23:00:00Z,Cloud9,Dignitas,team:cloud9,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:8e683257aa99cb259efa,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:697d8a8453920f1ff1c8,LCS:2024:summer:regular:event-group-01,1,2024-06-15T20:11:50Z,2024-06-16T22:33:45Z,2024-06-16T20:00:00Z,100 Thieves,NRG,team:100_thieves,team:nrg,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:8a734bfd9a83afa2da74,2024,LCS,LCS:2024:summer,LCS:2024:summer:regular,period:697d8a8453920f1ff1c8,LCS:2024:summer:regular:event-group-01,1,2024-06-15T20:11:50Z,2024-06-16T22:33:45Z,2024-06-16T23:00:00Z,Immortals,Shopify Rebellion,team:immortals,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LCS 2024 Summer Match Schedule,https://lol.fandom.com/wiki/LCS/2024_Season/Summer_Season,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
