player_id,prediction_period_id,role,target_cutoff,playstyle_source,source_specific_availability,champion_distribution_evidence,history_fallback_evidence,role_prior_evidence,cutoff_safe
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,70,True,True
oe:player:27aa6f7581052e7ff48e1bca901313f,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,18,True,True
oe:player:4d2f4b9fa48af3a3618b2cbac02fa9b,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,53,True,True
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,60,False,True
oe:player:51d421a31ce72460198ef946995fb11,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,53,False,True
oe:player:52b4f060a577ff87c99118d97fa75f4,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,16,False,True
oe:player:5a4ed34a7baf1d14942def4ab49ce38,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,18,True,True
oe:player:5ae7a60e2b2349c8bae7dbb67a394c9,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,12,True,True
oe:player:5b4a9ba6121c6d0e37076f8f3523000,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,49,False,True
oe:player:6b2acf5555e281f3e64f9a338da6a66,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,12,True,True
oe:player:6dd6c65f233361c424b431921d60ff6,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,15,True,True
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,74,False,True
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,75,False,True
oe:player:81acc6bcde5c927c78e0990e9887f84,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,86,True,True
oe:player:8da47fdedd43dae92ab1715b81cdda1,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,49,False,True
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,62,True,True
oe:player:91a74fa03f163055a19da5b16363fc8,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,83,False,True
oe:player:9492b0cfd4d97adce92527c34db72ee,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,26,True,True
oe:player:96da046ebab4cac9bcba2c9afd85999,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,74,False,True
oe:player:9772f394c5e44d54e76aae1647217d0,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,98,False,True
oe:player:a2de87eae98d0ab3b85567026561a51,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,60,False,True
oe:player:ab7f28ca18446cb18274a884b1525f7,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,12,False,True
oe:player:af31ae99fe8c1f86d1098e9dac671e8,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,34,False,True
oe:player:b578b733cbb788fc6ad208314d2c4c2,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,19,False,True
oe:player:b6ebe3c8487ddc3a23c586e650c4528,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,94,False,True
oe:player:b6f837c8bd1b510dd3f77ee8c903c30,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,96,True,True
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,60,False,True
oe:player:bcb79ac1654e9a40600fba1eb3e53af,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,58,True,True
oe:player:c271341160441d375411fef9bf2f9ef,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,81,False,True
oe:player:c2c140b8d1f76f3f79b1aba6bb08c37,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,12,False,True
oe:player:c49aafa1ffe9c24aa459e5cf851ddfc,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,18,True,True
oe:player:c79ce9ec47a91226340af0e57afa782,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,16,False,True
oe:player:c8c5277fe212c2d6d1245bae74294ee,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,62,False,True
oe:player:d3b78a30a7132a543fe9f14a5a25918,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,16,False,True
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,16,True,True
oe:player:e03d0722b6dce835cde3268c08c4f54,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,75,True,True
oe:player:e181a641eac63b45915802512997360,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,18,False,True
oe:player:e8fc48ebd917c59ea149c4792c464bd,period:433079f36e14953ffe3e,bot,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,21,False,True
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,86,False,True
oe:player:ef97df9d746d0e65ed18786ab30031c,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,29,False,True
oe:player:f02f1c8275084050765b4b6414bdfda,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,29,True,True
oe:player:f35d122e169ccf24593a4d06927a3e2,period:433079f36e14953ffe3e,top,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,72,True,True
oe:player:f48c70640770b42b5d7dd72aa21e005,period:433079f36e14953ffe3e,sup,2021-03-05T22:15:28+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,58,True,True
oe:player:f61764e99a8cc0851a73c850fd43b0c,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,18,False,True
oe:player:fbadcf84fcfb01a251de88055f631cb,period:433079f36e14953ffe3e,jgl,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,62,False,True
oe:player:fddde6d256bee26713f64ad9b2a9394,period:433079f36e14953ffe3e,mid,2021-03-05T22:15:28+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,18,False,True
oe:player:09d60b7619558098c8be8459e6061b9,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,10,False,True
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,133,True,True
oe:player:2a4f745da387ba8d9546e89e19ff74d,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,12,False,True
oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,24,True,True
oe:player:3aa24a5774e47fb95dd9963c0b26a1b,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,2,False,True
oe:player:460ae5a7af8d68f7831b70307210ab3,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,2,False,True
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,128,False,True
oe:player:525ac233cf71bc36a611e27a324144f,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,8,False,True
oe:player:52b4f060a577ff87c99118d97fa75f4,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,48,False,True
oe:player:61f2c08eb43e1b4fc0bdd988013ee49,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,62,True,True
oe:player:63ba5c5e5bb73ace706183b5e05a27e,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,86,False,True
oe:player:6b2acf5555e281f3e64f9a338da6a66,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,58,True,True
oe:player:6dd6c65f233361c424b431921d60ff6,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,61,True,True
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,141,False,True
oe:player:7c3395efccd48fe73592001501bef83,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,10,False,True
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,14,True,True
oe:player:81acc6bcde5c927c78e0990e9887f84,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,164,True,True
oe:player:83eb62484689106807fcf5ad55b5479,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,14,False,True
oe:player:88b780b9f178fd2e50a458ae282cd7c,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,69,True,True
oe:player:8a5dbe19794784cfd0553556844f045,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,38,False,True
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,129,True,True
oe:player:91a74fa03f163055a19da5b16363fc8,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,122,False,True
oe:player:96da046ebab4cac9bcba2c9afd85999,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,141,False,True
oe:player:9772f394c5e44d54e76aae1647217d0,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,155,False,True
oe:player:99594a251af944b3571fe7f37363303,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,2,False,True
oe:player:99ce2ea4de279c28bb0315848da8a48,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,2,True,True
oe:player:9ce0043331f3999cc2ee205ab7c2d73,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,2,True,True
oe:player:a3d2ccb96d964f97a9abaecd2c5112d,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,2,True,True
oe:player:a8307167f3a1c933295bb9e3d43700e,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,14,False,True
oe:player:ab7f28ca18446cb18274a884b1525f7,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,58,False,True
oe:player:b578b733cbb788fc6ad208314d2c4c2,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,83,False,True
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,53,False,True
oe:player:b6ebe3c8487ddc3a23c586e650c4528,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,162,False,True
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,88,False,True
oe:player:bb20d273a22a0d558c8853822631f60,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,25,True,True
oe:player:bcb79ac1654e9a40600fba1eb3e53af,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,122,True,True
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,13,False,True
oe:player:c79ce9ec47a91226340af0e57afa782,period:44168f74464b99791ba3,bot,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,71,False,True
oe:player:da87886941820cfc2eee112d0143e90,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,51,False,True
oe:player:dbe844fcbbc7f54654e54242e79acac,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,12,True,True
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,71,True,True
oe:player:e03d0722b6dce835cde3268c08c4f54,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,112,True,True
oe:player:e181a641eac63b45915802512997360,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,56,False,True
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,162,False,True
oe:player:f02f1c8275084050765b4b6414bdfda,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,105,False,True
oe:player:f35d122e169ccf24593a4d06927a3e2,period:44168f74464b99791ba3,top,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,138,True,True
oe:player:f48c70640770b42b5d7dd72aa21e005,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,109,True,True
oe:player:f7ead1102c4739cf2a094369019fff5,period:44168f74464b99791ba3,sup,2022-02-12T20:53:38+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,2,True,True
oe:player:fbadcf84fcfb01a251de88055f631cb,period:44168f74464b99791ba3,jgl,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,126,False,True
oe:player:fddde6d256bee26713f64ad9b2a9394,period:44168f74464b99791ba3,mid,2022-02-12T20:53:38+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,51,False,True
oe:player:007be3acd5669d100711b13d79e2336,period:448a8f91622619afdbe7,top,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,14,True,True
oe:player:05fafeaf23dc3285558a4e968970b9f,period:448a8f91622619afdbe7,sup,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,277,True,True
oe:player:08936c56ab5a6453c58974a619651c3,period:448a8f91622619afdbe7,jgl,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,24,False,True
oe:player:1970fcb701acce66e0771946bbb3105,period:448a8f91622619afdbe7,jgl,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,14,False,True
oe:player:1d22c812efd7b8a4244d93c51acc399,period:448a8f91622619afdbe7,mid,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,15,False,True
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:448a8f91622619afdbe7,top,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,267,True,True
oe:player:3e722c8ede909c83af9342c41805a16,period:448a8f91622619afdbe7,sup,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,65,True,True
oe:player:40704dfd2d966862568d29770de57bd,period:448a8f91622619afdbe7,sup,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,31,True,True
oe:player:460ae5a7af8d68f7831b70307210ab3,period:448a8f91622619afdbe7,bot,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,132,False,True
oe:player:4db47d64e2721bf7a93ebf42e488852,period:448a8f91622619afdbe7,bot,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,14,False,True
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:448a8f91622619afdbe7,top,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,113,True,True
oe:player:6378658dafc3eeb902fa2e52f909172,period:448a8f91622619afdbe7,bot,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,64,False,True
oe:player:6fbf57b984dbf130701e09ea4110bb8,period:448a8f91622619afdbe7,top,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,42,True,True
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:448a8f91622619afdbe7,bot,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,281,False,True
oe:player:7c3395efccd48fe73592001501bef83,period:448a8f91622619afdbe7,jgl,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,129,False,True
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,period:448a8f91622619afdbe7,mid,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,235,False,True
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:448a8f91622619afdbe7,top,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,94,True,True
oe:player:81acc6bcde5c927c78e0990e9887f84,period:448a8f91622619afdbe7,sup,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,293,True,True
oe:player:83eb62484689106807fcf5ad55b5479,period:448a8f91622619afdbe7,mid,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,154,False,True
oe:player:8a5dbe19794784cfd0553556844f045,period:448a8f91622619afdbe7,jgl,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,165,False,True
oe:player:8f8eaac8e99c203ee76e57c5c81c91f,period:448a8f91622619afdbe7,mid,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,34,False,True
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:448a8f91622619afdbe7,sup,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,272,True,True
oe:player:a8307167f3a1c933295bb9e3d43700e,period:448a8f91622619afdbe7,jgl,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,125,False,True
oe:player:c145139d26813639b8fe6f4d0b28228,period:448a8f91622619afdbe7,bot,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,14,False,True
oe:player:dbe844fcbbc7f54654e54242e79acac,period:448a8f91622619afdbe7,sup,2024-03-14T20:08:02+00:00,PHASE_G_HISTORY_FALLBACK,GENERIC_PHASE_G_OUTPUT_ONLY_G1_G3_NOT_DISTINGUISHABLE,,77,True,True
oe:player:ea9ed09584feecae0991089f087d2ce,period:448a8f91622619afdbe7,mid,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,44,False,True
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:448a8f91622619afdbe7,jgl,2024-03-14T20:08:02+00:00,NOT_APPLICABLE,NOT_APPLICABLE_ROLE,,295,False,True
